"","sample_id","sample_type","gene_set","gsva_score"
"1155","TCGA.EJ.8474.01A.11R.2403.07","Tumour","301 NPTR Genes",-0.229810288147818
"1156","TCGA.EJ.8474.01A.11R.2403.07","Tumour","30 NPTR GOI",-0.13284751074372
"1157","TCGA.EJ.8474.01A.11R.2403.07","Tumour","Liver Genes",-0.192456604557911
"1158","TCGA.EJ.8474.01A.11R.2403.07","Tumour","Easophagus Genes",-0.380186810884637
"1159","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","Full Gene List",0.0563046542806151
"1160","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","642 NPTR Genes",-0.0106547238084599
"1161","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","301 NPTR Genes",-0.0741187790552162
"1162","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","30 NPTR GOI",-0.254612540007597
"1163","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","Liver Genes",-0.148709495674797
"1164","TCGA.ZG.A9M4.01A.11R.A41O.07","Tumour","Easophagus Genes",0.180191537962212
"1165","TCGA.G9.6366.01A.11R.2118.07","Tumour","Full Gene List",-0.217996635365852
"1166","TCGA.G9.6366.01A.11R.2118.07","Tumour","642 NPTR Genes",0.35218706875069
"1167","TCGA.G9.6366.01A.11R.2118.07","Tumour","301 NPTR Genes",0.221172178399006
"1168","TCGA.G9.6366.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.0028338491624188
"1169","TCGA.G9.6366.01A.11R.2118.07","Tumour","Liver Genes",0.168582846231167
"1170","TCGA.G9.6366.01A.11R.2118.07","Tumour","Easophagus Genes",0.30039792049581
"1171","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","Full Gene List",-0.00469677195525153
"1172","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","642 NPTR Genes",-0.218744488155614
"1173","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","301 NPTR Genes",-0.256702662968378
"1174","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","30 NPTR GOI",-0.351371013018004
"1175","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","Liver Genes",-0.222594966030621
"1176","TCGA.V1.A8WN.01A.11R.A37L.07","Tumour","Easophagus Genes",-0.349267005068656
"1177","TCGA.HC.7749.01A.11R.2118.07","Tumour","Full Gene List",0.008520909833304
"1178","TCGA.HC.7749.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.084461763167755
"1179","TCGA.HC.7749.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.235422624564896
"1180","TCGA.HC.7749.01A.11R.2118.07","Tumour","30 NPTR GOI",0.0463808231016747
"1181","TCGA.HC.7749.01A.11R.2118.07","Tumour","Liver Genes",-0.228552972257331
"1182","TCGA.HC.7749.01A.11R.2118.07","Tumour","Easophagus Genes",-0.240397733221965
"1183","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","Full Gene List",0.103508347802794
"1184","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","642 NPTR Genes",-0.0825595268229917
"1185","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","301 NPTR Genes",-0.0671412601573326
"1186","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.0512516013607768
"1187","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","Liver Genes",0.0524468728471055
"1188","TCGA.YL.A9WY.01A.11R.A41O.07","Tumour","Easophagus Genes",-0.289824071122157
"1189","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","Full Gene List",0.116986901246024
"1190","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","642 NPTR Genes",-0.246039768541525
"1191","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","301 NPTR Genes",-0.240603425536144
"1192","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.171856233210177
"1193","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","Liver Genes",-0.165270567756281
"1194","TCGA.KK.A8IM.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.455921669678028
"1195","TCGA.HC.7212.01A.11R.2118.07","Tumour","Full Gene List",-0.0329933913519341
"1196","TCGA.HC.7212.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.0103376640146054
"1197","TCGA.HC.7212.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.167885054271263
"1198","TCGA.HC.7212.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.349170395965162
"1199","TCGA.HC.7212.01A.11R.2118.07","Tumour","Liver Genes",-0.202288228483462
"1200","TCGA.HC.7212.01A.11R.2118.07","Tumour","Easophagus Genes",-0.0260616104893546
"1201","TCGA.G9.6384.01A.11R.1789.07","Tumour","Full Gene List",0.0299500925464479
"1202","TCGA.G9.6384.01A.11R.1789.07","Tumour","642 NPTR Genes",-0.0793636137043534
"1203","TCGA.G9.6384.01A.11R.1789.07","Tumour","301 NPTR Genes",-0.264550956631189
"1204","TCGA.G9.6384.01A.11R.1789.07","Tumour","30 NPTR GOI",-0.363052461937526
"1205","TCGA.G9.6384.01A.11R.1789.07","Tumour","Liver Genes",-0.23202388734728
"1206","TCGA.G9.6384.01A.11R.1789.07","Tumour","Easophagus Genes",-0.203665705173886
"1207","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","Full Gene List",-0.0488750774999245
"1208","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.117871682784932
"1209","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","301 NPTR Genes",-0.00283265535560612
"1210","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","30 NPTR GOI",-0.0722379090659656
"1211","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","Liver Genes",-0.0636131906138832
"1212","TCGA.KK.A8I8.01A.11R.A36G.07","Tumour","Easophagus Genes",0.0716869558986895
"1213","TCGA.VP.A878.01A.31R.A352.07","Tumour","Full Gene List",0.0646979184974237
"1214","TCGA.VP.A878.01A.31R.A352.07","Tumour","642 NPTR Genes",0.336460407005891
"1215","TCGA.VP.A878.01A.31R.A352.07","Tumour","301 NPTR Genes",0.472062438229947
"1216","TCGA.VP.A878.01A.31R.A352.07","Tumour","30 NPTR GOI",0.544158147234332
"1217","TCGA.VP.A878.01A.31R.A352.07","Tumour","Liver Genes",0.657905310866143
"1218","TCGA.VP.A878.01A.31R.A352.07","Tumour","Easophagus Genes",-0.217278843337852
"1219","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","Full Gene List",-0.174041068490806
"1220","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","642 NPTR Genes",0.297159987567294
"1221","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","301 NPTR Genes",0.162579849108067
"1222","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","30 NPTR GOI",0.207866002096816
"1223","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","Liver Genes",0.197853903323706
"1224","TCGA.YL.A9WI.01A.11R.A37L.07","Tumour","Easophagus Genes",0.189835743365546
"1225","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","Full Gene List",-0.0699707337574627
"1226","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","642 NPTR Genes",0.11491547576218
"1227","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","301 NPTR Genes",0.0227952833407812
"1228","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","30 NPTR GOI",0.0746928446451619
"1229","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","Liver Genes",0.0503319408407353
"1230","TCGA.V1.A8ML.01A.11R.A37L.07","Tumour","Easophagus Genes",-0.0625981082409313
"1231","TCGA.EJ.7797.01A.11R.2263.07","Tumour","Full Gene List",0.0611508401216114
"1232","TCGA.EJ.7797.01A.11R.2263.07","Tumour","642 NPTR Genes",-0.0947889326690645
"1233","TCGA.EJ.7797.01A.11R.2263.07","Tumour","301 NPTR Genes",-0.148114199200326
"1234","TCGA.EJ.7797.01A.11R.2263.07","Tumour","30 NPTR GOI",-0.229006248039056
"1235","TCGA.EJ.7797.01A.11R.2263.07","Tumour","Liver Genes",-0.249835445365135
"1236","TCGA.EJ.7797.01A.11R.2263.07","Tumour","Easophagus Genes",0.0850304924736462
"1237","TCGA.EJ.7328.01A.31R.2118.07","Tumour","Full Gene List",0.0954803845878415
"1238","TCGA.EJ.7328.01A.31R.2118.07","Tumour","642 NPTR Genes",-0.0884890967812233
"1239","TCGA.EJ.7328.01A.31R.2118.07","Tumour","301 NPTR Genes",-0.0847804037852328
"1240","TCGA.EJ.7328.01A.31R.2118.07","Tumour","30 NPTR GOI",0.381094126540612
"1241","TCGA.EJ.7328.01A.31R.2118.07","Tumour","Liver Genes",-0.100593463420795
"1242","TCGA.EJ.7328.01A.31R.2118.07","Tumour","Easophagus Genes",-0.188939540963365
"1243","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","Full Gene List",-0.0382876368916471
"1244","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.0323647163703444
"1245","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","301 NPTR Genes",-0.0753131357088709
"1246","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.180793530206934
"1247","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","Liver Genes",0.0721058544537219
"1248","TCGA.KK.A8IG.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.24901287316245
"1249","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","Full Gene List",0.0851226185233954
"1250","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","642 NPTR Genes",-0.0433912472355131
"1251","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","301 NPTR Genes",-0.0679156177321971
"1252","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.192061511013936
"1253","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","Liver Genes",0.0139549302740748
"1254","TCGA.V1.A9O9.01A.11R.A41O.07","Tumour","Easophagus Genes",-0.275247451384657
"1255","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","Full Gene List",-0.044562043409304
"1256","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","642 NPTR Genes",0.0225644073388023
"1257","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","301 NPTR Genes",-0.0875662599532476
"1258","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","30 NPTR GOI",0.162323937425962
"1259","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","Liver Genes",-0.00504008848963186
"1260","TCGA.YL.A8SC.01A.11R.A37L.07","Tumour","Easophagus Genes",-0.269535202293378
"1261","TCGA.HC.7233.01A.11R.2118.07","Tumour","Full Gene List",0.0297172350465373
"1262","TCGA.HC.7233.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.043035916984028
"1263","TCGA.HC.7233.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.117680369462377
"1264","TCGA.HC.7233.01A.11R.2118.07","Tumour","30 NPTR GOI",0.0701666214186952
"1265","TCGA.HC.7233.01A.11R.2118.07","Tumour","Liver Genes",-0.160435677205834
"1266","TCGA.HC.7233.01A.11R.2118.07","Tumour","Easophagus Genes",0.174570275076298
"1267","TCGA.M7.A720.01A.12R.A32O.07","Tumour","Full Gene List",-0.0177985088101515
"1268","TCGA.M7.A720.01A.12R.A32O.07","Tumour","642 NPTR Genes",0.335349958095832
"1269","TCGA.M7.A720.01A.12R.A32O.07","Tumour","301 NPTR Genes",0.443641390051287
"1270","TCGA.M7.A720.01A.12R.A32O.07","Tumour","30 NPTR GOI",0.233097959151378
"1271","TCGA.M7.A720.01A.12R.A32O.07","Tumour","Liver Genes",0.56891210026528
"1272","TCGA.M7.A720.01A.12R.A32O.07","Tumour","Easophagus Genes",0.312447774589724
"1273","TCGA.EJ.7784.01A.11R.2118.07","Tumour","Full Gene List",-0.115306363483024
"1274","TCGA.EJ.7784.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.0559054887670384
"1275","TCGA.EJ.7784.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.195389403774932
"1276","TCGA.EJ.7784.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.177873954586502
"1277","TCGA.EJ.7784.01A.11R.2118.07","Tumour","Liver Genes",-0.198274991696985
"1278","TCGA.EJ.7784.01A.11R.2118.07","Tumour","Easophagus Genes",-0.169547382221462
"1279","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","Full Gene List",0.0395909628823795
"1280","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","642 NPTR Genes",-0.137274704782587
"1281","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","301 NPTR Genes",-0.064136107981306
"1282","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","30 NPTR GOI",-0.0755968672229878
"1283","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","Liver Genes",-0.0570767335218911
"1284","TCGA.EJ.A46I.01A.12R.A26U.07","Tumour","Easophagus Genes",-0.282450127378565
"1285","TCGA.EJ.5508.01A.02R.1580.07","Tumour","Full Gene List",0.0741257589793555
"1286","TCGA.EJ.5508.01A.02R.1580.07","Tumour","642 NPTR Genes",-0.190981408875541
"1287","TCGA.EJ.5508.01A.02R.1580.07","Tumour","301 NPTR Genes",-0.188762765581552
"1288","TCGA.EJ.5508.01A.02R.1580.07","Tumour","30 NPTR GOI",-0.177957339752549
"1289","TCGA.EJ.5508.01A.02R.1580.07","Tumour","Liver Genes",-0.159526595016429
"1290","TCGA.EJ.5508.01A.02R.1580.07","Tumour","Easophagus Genes",-0.047330013255325
"1291","TCGA.EJ.7317.01A.31R.2118.07","Tumour","Full Gene List",-0.108379086174232
"1292","TCGA.EJ.7317.01A.31R.2118.07","Tumour","642 NPTR Genes",0.190303591183012
"1293","TCGA.EJ.7317.01A.31R.2118.07","Tumour","301 NPTR Genes",-0.0677006600253048
"1294","TCGA.EJ.7317.01A.31R.2118.07","Tumour","30 NPTR GOI",-0.123264660977351
"1295","TCGA.EJ.7317.01A.31R.2118.07","Tumour","Liver Genes",-0.0872276233483062
"1296","TCGA.EJ.7317.01A.31R.2118.07","Tumour","Easophagus Genes",0.123252288543018
"1297","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","Full Gene List",0.0624660104551624
"1298","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","642 NPTR Genes",0.0527936741208694
"1299","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","301 NPTR Genes",0.0743938974121266
"1300","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","30 NPTR GOI",0.382205243201788
"1301","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","Liver Genes",0.120290074532873
"1302","TCGA.V1.A9Z9.01A.21R.A41O.07","Tumour","Easophagus Genes",-0.0502061593765109
"1303","TCGA.HC.8260.01A.11R.2263.07","Tumour","Full Gene List",-0.055827168950025
"1304","TCGA.HC.8260.01A.11R.2263.07","Tumour","642 NPTR Genes",-0.0295958278799989
"1305","TCGA.HC.8260.01A.11R.2263.07","Tumour","301 NPTR Genes",0.0270835046842644
"1306","TCGA.HC.8260.01A.11R.2263.07","Tumour","30 NPTR GOI",-0.163950826814625
"1307","TCGA.HC.8260.01A.11R.2263.07","Tumour","Liver Genes",0.0187607134034865
"1308","TCGA.HC.8260.01A.11R.2263.07","Tumour","Easophagus Genes",0.185285208530394
"1309","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","Full Gene List",0.131375075781017
"1310","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","642 NPTR Genes",-0.126861272365534
"1311","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","301 NPTR Genes",-0.220727512224302
"1312","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","30 NPTR GOI",-0.0725933727574712
"1313","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","Liver Genes",-0.137753617499174
"1314","TCGA.HC.A8D0.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.351625318994973
"1315","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","Full Gene List",-0.0502392385021854
"1316","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","642 NPTR Genes",0.0848663605974031
"1317","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","301 NPTR Genes",0.0307488980178319
"1318","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","30 NPTR GOI",-0.195503112396182
"1319","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","Liver Genes",0.0874876103406449
"1320","TCGA.YL.A8SR.01B.11R.A37L.07","Tumour","Easophagus Genes",-0.100451275410397
"1321","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","Full Gene List",-0.145214335379907
"1322","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.310256733730945
"1323","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.199545445351514
"1324","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.0868964765147738
"1325","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","Liver Genes",0.201617408598386
"1326","TCGA.KK.A8IK.01A.11R.A36G.07","Tumour","Easophagus Genes",0.183249105074752
"1327","TCGA.FC.7961.01A.11R.A29R.07","Tumour","Full Gene List",0.0606309705471812
"1328","TCGA.FC.7961.01A.11R.A29R.07","Tumour","642 NPTR Genes",0.0969802724219735
"1329","TCGA.FC.7961.01A.11R.A29R.07","Tumour","301 NPTR Genes",-0.0856399200316596
"1330","TCGA.FC.7961.01A.11R.A29R.07","Tumour","30 NPTR GOI",-0.17322154711391
"1331","TCGA.FC.7961.01A.11R.A29R.07","Tumour","Liver Genes",-0.0774049396834749
"1332","TCGA.FC.7961.01A.11R.A29R.07","Tumour","Easophagus Genes",-0.257799931706411
"1333","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","Full Gene List",-0.0939834264176773
"1334","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","642 NPTR Genes",0.299034181614008
"1335","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","301 NPTR Genes",0.274402336705787
"1336","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","30 NPTR GOI",0.528637667029463
"1337","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","Liver Genes",0.331606393444444
"1338","TCGA.YL.A8SO.01B.31R.A37L.07","Tumour","Easophagus Genes",0.226927354379437
"1339","TCGA.HI.7170.01A.11R.2118.07","Tumour","Full Gene List",0.018203526004242
"1340","TCGA.HI.7170.01A.11R.2118.07","Tumour","642 NPTR Genes",0.219607102097038
"1341","TCGA.HI.7170.01A.11R.2118.07","Tumour","301 NPTR Genes",0.241018636221489
"1342","TCGA.HI.7170.01A.11R.2118.07","Tumour","30 NPTR GOI",0.256979913164328
"1343","TCGA.HI.7170.01A.11R.2118.07","Tumour","Liver Genes",0.0749779803880206
"1344","TCGA.HI.7170.01A.11R.2118.07","Tumour","Easophagus Genes",0.49554388297588
"1345","TCGA.G9.7523.01A.11R.2263.07","Tumour","Full Gene List",-0.0817746673424495
"1346","TCGA.G9.7523.01A.11R.2263.07","Tumour","642 NPTR Genes",0.141407120751222
"1347","TCGA.G9.7523.01A.11R.2263.07","Tumour","301 NPTR Genes",0.0267424591328677
"1348","TCGA.G9.7523.01A.11R.2263.07","Tumour","30 NPTR GOI",0.0240252579208149
"1349","TCGA.G9.7523.01A.11R.2263.07","Tumour","Liver Genes",0.103032117762285
"1350","TCGA.G9.7523.01A.11R.2263.07","Tumour","Easophagus Genes",-0.127503349514838
"1351","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","Full Gene List",-0.153398427874403
"1352","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","642 NPTR Genes",0.20129163544223
"1353","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","301 NPTR Genes",0.116325939018147
"1354","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","30 NPTR GOI",0.0296992151386697
"1355","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","Liver Genes",0.161013978293863
"1356","TCGA.ZG.A9L5.01A.12R.A41O.07","Tumour","Easophagus Genes",0.0974955107025562
"1357","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","Full Gene List",-0.0514674867995948
"1358","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","642 NPTR Genes",0.0401543258388704
"1359","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","301 NPTR Genes",-0.0190725682841662
"1360","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","30 NPTR GOI",-0.0532170004195336
"1361","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","Liver Genes",0.0871791798254249
"1362","TCGA.Y6.A8TL.01A.21R.A37L.07","Tumour","Easophagus Genes",-0.325841365119082
"1363","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","Full Gene List",-0.0763141743511185
"1364","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.296506318900127
"1365","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.292761330036253
"1366","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.358760122087438
"1367","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","Liver Genes",0.257850789458382
"1368","TCGA.G9.A9S0.01A.11R.A41O.07","Tumour","Easophagus Genes",0.274680230023933
"1369","TCGA.VP.A87B.01A.11R.A352.07","Tumour","Full Gene List",-0.203913200173241
"1370","TCGA.VP.A87B.01A.11R.A352.07","Tumour","642 NPTR Genes",0.29198413557235
"1371","TCGA.VP.A87B.01A.11R.A352.07","Tumour","301 NPTR Genes",0.244885035298525
"1372","TCGA.VP.A87B.01A.11R.A352.07","Tumour","30 NPTR GOI",0.420756618214485
"1373","TCGA.VP.A87B.01A.11R.A352.07","Tumour","Liver Genes",0.279775469691055
"1374","TCGA.VP.A87B.01A.11R.A352.07","Tumour","Easophagus Genes",0.14657954188866
"1375","TCGA.CH.5746.01A.11R.1580.07","Tumour","Full Gene List",-0.0321755773918384
"1376","TCGA.CH.5746.01A.11R.1580.07","Tumour","642 NPTR Genes",-0.186904591227172
"1377","TCGA.CH.5746.01A.11R.1580.07","Tumour","301 NPTR Genes",-0.238711648181473
"1378","TCGA.CH.5746.01A.11R.1580.07","Tumour","30 NPTR GOI",-0.0533741434528285
"1379","TCGA.CH.5746.01A.11R.1580.07","Tumour","Liver Genes",-0.276234691610495
"1380","TCGA.CH.5746.01A.11R.1580.07","Tumour","Easophagus Genes",-0.0773677803099276
"1381","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","Full Gene List",0.0200484041787213
"1382","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.139253571226794
"1383","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.110309435321314
"1384","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","30 NPTR GOI",-0.0578037529064517
"1385","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","Liver Genes",-0.151866780099522
"1386","TCGA.V1.A9ZG.01A.11R.A41O.07","Tumour","Easophagus Genes",0.579536470832478
"1387","TCGA.HC.7742.01A.11R.2118.07","Tumour","Full Gene List",-0.0168043958693973
"1388","TCGA.HC.7742.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.0381086867856401
"1389","TCGA.HC.7742.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.15443997115335
"1390","TCGA.HC.7742.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.215958004616093
"1391","TCGA.HC.7742.01A.11R.2118.07","Tumour","Liver Genes",-0.178584227307548
"1392","TCGA.HC.7742.01A.11R.2118.07","Tumour","Easophagus Genes",-0.108233968974237
"1393","TCGA.HC.7075.01A.11R.1965.07","Tumour","Full Gene List",-0.149377256932637
"1394","TCGA.HC.7075.01A.11R.1965.07","Tumour","642 NPTR Genes",0.207403571284366
"1395","TCGA.HC.7075.01A.11R.1965.07","Tumour","301 NPTR Genes",-0.0279985299720675
"1396","TCGA.HC.7075.01A.11R.1965.07","Tumour","30 NPTR GOI",0.0336885273560164
"1397","TCGA.HC.7075.01A.11R.1965.07","Tumour","Liver Genes",-0.122595351775795
"1398","TCGA.HC.7075.01A.11R.1965.07","Tumour","Easophagus Genes",0.235221222375394
"1399","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","Full Gene List",0.0116127247318735
"1400","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.114462854674883
"1401","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.0585512232829332
"1402","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.395761282663787
"1403","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","Liver Genes",0.10508784274778
"1404","TCGA.YL.A8SI.01A.11R.A41O.07","Tumour","Easophagus Genes",-0.193550437253171
"1405","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","Full Gene List",0.00684266520348253
"1406","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","642 NPTR Genes",0.0826377589443766
"1407","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","301 NPTR Genes",0.144693112732165
"1408","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","30 NPTR GOI",0.512117283315508
"1409","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","Liver Genes",0.239866281330849
"1410","TCGA.V1.A8MU.01A.11R.A37L.07","Tumour","Easophagus Genes",0.020466068671893
"1411","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","Full Gene List",-0.0279212452283125
"1412","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","642 NPTR Genes",0.128267726210599
"1413","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","301 NPTR Genes",0.125679277924486
"1414","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","30 NPTR GOI",0.210029733584978
"1415","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","Liver Genes",0.216372357005429
"1416","TCGA.YL.A8SH.01B.11R.A37L.07","Tumour","Easophagus Genes",-0.258562976562819
"1417","TCGA.G9.7525.01A.31R.2263.07","Tumour","Full Gene List",-0.159198555912503
"1418","TCGA.G9.7525.01A.31R.2263.07","Tumour","642 NPTR Genes",0.373385554791111
"1419","TCGA.G9.7525.01A.31R.2263.07","Tumour","301 NPTR Genes",0.286713991441441
"1420","TCGA.G9.7525.01A.31R.2263.07","Tumour","30 NPTR GOI",0.357185741808155
"1421","TCGA.G9.7525.01A.31R.2263.07","Tumour","Liver Genes",0.259360877669041
"1422","TCGA.G9.7525.01A.31R.2263.07","Tumour","Easophagus Genes",0.192287854217004
"1423","TCGA.G9.6367.01A.11R.1789.07","Tumour","Full Gene List",-0.0416979595893504
"1424","TCGA.G9.6367.01A.11R.1789.07","Tumour","642 NPTR Genes",0.0770050237795451
"1425","TCGA.G9.6367.01A.11R.1789.07","Tumour","301 NPTR Genes",-0.0713292585492757
"1426","TCGA.G9.6367.01A.11R.1789.07","Tumour","30 NPTR GOI",-0.138703081546754
